property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features
M9129527350,454350,4,3,2556,5 Prairie Ln,Bayville,NJ,8721,-74.16591,39.906373,25,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5780386105,454500,1,1,900,1 24th Ave Apt B2,Seaside Park,NJ,8752,-74.079263,39.905325,41,single_story
M9789561115,454990,4,3,2867,13 Magner Ave,Barnegat,NJ,8005,-74.26867,39.753986,56,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5276708402,456900,4,3,2585,6 Hopkins Pl,Jackson,NJ,8527,-74.40733,40.155674,42,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9110611347,458365,3,2,2015,15 Black Bear Dr,Barnegat,NJ,8005,-74.296836,39.764967,10,"garage_1_or_more, garage_2_or_more, single_story"
M9997607415,459000,2,2,1657,53 Ambermist Way,Forked River,NJ,8731,-74.215308,39.868813,9,"garage_1_or_more, garage_2_or_more, single_story"
M5186013767,459000,3,1,1788,315 Yale Ave,Point Pleasant Beach,NJ,8742,-74.046006,40.098472,99,single_story
M6676751893,459000,4,3,2683,313 S Green St,Tuckerton,NJ,8087,-74.338803,39.59917,135,"basement, two_or_more_stories"
M6269297970,459000,5,3,2526,205 Hadassah Ln,Lakewood,NJ,8701,-74.220508,40.06826,16,"basement, two_or_more_stories"
M6864210772,459000,3,2,2307,81 Cypress Point Ln,Jackson,NJ,8527,-74.291222,40.099028,38,"garage_1_or_more, garage_2_or_more, single_story"
M9766824222,459000,4,3,3480,Bee Way,Forked River,NJ,8731,-74.21085577,39.84228706,58,"garage_1_or_more, two_or_more_stories"
M5462419635,459000,5,4,2612,320 Commonwealth Blvd,Manchester,NJ,8759,-74.277036,39.998821,10,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6571289092,459000,3,2,1896,1717 Todd Rd,Toms River,NJ,8755,-74.188981,40.012457,39,"basement, garage_2_or_more, single_story"
M5365326110,459500,3,4,4500,50 Mayetta Landing Rd,West Creek,NJ,8092,-74.272696,39.677832,16,"basement, single_story"
M9380209418,459900,4,3,2800,16 Molly Ct,Barnegat,NJ,8005,-74.23397877,39.76241585,101,"basement, two_or_more_stories"
M9258926419,459900,4,3,3480,0-A Bee Way,Forked River,NJ,8731,-74.210835,39.842215,37,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5340693322,459900,3,3,2778,56 Chalfont Ln,Manchester,NJ,8759,-74.3034,40.028598,11,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9534807585,461570,3,3,2181,20 Black Bear Dr,Barnegat,NJ,8005,-74.297603,39.765425,45,"garage_1_or_more, garage_2_or_more, single_story"
M5471612032,464000,3,2,1300,77 Wind Jammer Ct,Bayville,NJ,8721,-74.137528,39.912694,46,"garage_1_or_more, two_or_more_stories"
M5413276709,464900,2,2,1610,1137 Beach Blvd,Forked River,NJ,8731,-74.173284,39.823895,10,"garage_1_or_more, two_or_more_stories"
M5157710024,464999,4,3,1896,811 Morris Ave,Lakewood,NJ,8701,-74.227344,40.06647,8,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6293814069,465000,4,3,2100,424 E Bay Ave,Barnegat,NJ,8005,-74.193496,39.750241,69,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5868280905,465000,3,3,3068,90 Brigantine Blvd,Waretown,NJ,8758,-74.236118,39.780033,38,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9938970482,465000,4,3,2685,1836 Breakers Dr,Manahawkin,NJ,8050,-74.294957,39.746404,179,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6047623880,465900,4,3,2350,7 Jennifer Way,New Egypt,NJ,8533,-74.480268,40.097521,48,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9523233106,466990,4,3,2169,95 Fawcett Blvd,Barnegat,NJ,8005,-74.293003,39.75103,28,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5116195366,468000,3,3,3157,59 Arborridge Dr,Forked River,NJ,8731,-74.208384,39.870938,101,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9627213205,468590,3,3,2700,134 Woodside Ln,Whiting,NJ,8759,-74.389344,39.952815,48,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6744869480,469000,3,3,3068,2 Lavallette Ln,Waretown,NJ,8758,-74.227799,39.784808,10,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5647361764,469000,2,1,560,229 Harbor Dr,Lavallette,NJ,8735,-74.070117,39.987139,16,single_story
M6902608878,469000,3,3,2860,174 Iris Ct,Toms River,NJ,8753,-74.193285,39.979632,46,"basement, garage_2_or_more, two_or_more_stories"
M6924214532,469000,2,2,2352,47 Twilight Dr,Barnegat,NJ,8005,-74.301527,39.75437,14,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6616010149,469500,3,3,2200,49 Orchid Ln,Brick,NJ,8724,-74.091206,40.089491,59,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9760010230,469900,4,3,2800,3 Molly Ct,Barnegat,NJ,8005,-74.3246504,39.7642099,78,"basement, two_or_more_stories"
M5299674463,469900,3,3,2020,28 Tiller Ln,Brick,NJ,8723,-74.125758,40.031551,37,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6177974889,469900,4,4,3691,10 Whitecaps Ter,Barnegat,NJ,8005,-74.25799,39.773294,16,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5817816185,469900,3,1,960,100 W Kingfisher Way,Lavallette,NJ,8735,-74.063938,39.992999,53,"basement, single_story"
M5873904577,469900,4,3,2606,45 Royal Dr,Brick,NJ,8723,-74.116623,40.027241,25,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9119697904,470990,4,3,2169,135 Cox Rd,Barnegat,NJ,8005,-74.290268,39.753967,38,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6648394436,474900,6,4,2800,215 Grant Ave Unit 3,Seaside Heights,NJ,8751,-74.076092,39.942694,150,two_or_more_stories
M6247373704,475000,4,3,1712,1 4th St,Manahawkin,NJ,8050,-74.187148,39.654511,11,"garage_1_or_more, two_or_more_stories"
M5757971973,475000,3,3,3068,55 Strathmere St,Waretown,NJ,8758,-74.211841,39.781643,16,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6514373449,475000,4,3,2424,45 Bridle Path,Bayville,NJ,8721,-74.163576,39.907669,38,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9790557528,475000,4,5,2869,241 Evergreen Dr,Bayville,NJ,8721,-74.141941,39.885562,16,"garage_1_or_more, two_or_more_stories"
M6235283794,475000,4,3,2200,85 Yardarm Ct,Bayville,NJ,8721,-74.136569,39.91201,16,"garage_1_or_more, two_or_more_stories"
M6459609207,475000,5,3,2800,5 Donna Ct,Bayville,NJ,8721,-74.155375,39.925468,25,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5677861752,475000,4,3,2314,1508 Ridge Ave,Jackson,NJ,8527,-74.304175,40.044107,59,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5381061448,475000,3,3,2100,152 Hilltop Dr,Brick,NJ,8724,-74.097895,40.105713,14,"basement, garage_1_or_more, two_or_more_stories"
M5135255108,475000,5,3,2337,264 Delaware Dr,Brick,NJ,8723,-74.150596,40.038514,36,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6184001486,475000,5,2,2328,1518 Cedarwood Dr,Lakewood,NJ,8701,-74.165785,40.09754,60,two_or_more_stories
M5028010207,475000,4,2,1930,736 Ocean Ave,Lakewood,NJ,8701,-74.187588,40.089213,53,"basement, two_or_more_stories"
M9319009526,478450,4,3,2601,15 Rachel Ct,Bayville,NJ,8721,-74.159246,39.907528,133,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6169692219,478490,4,3,2867,6 Half Hitch Rd,Barnegat,NJ,8005,-74.290272,39.751361,39,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9043875852,479000,3,3,2700,112 Bowline Rd,Manahawkin,NJ,8050,-74.296705,39.739722,45,"basement, garage_1_or_more, single_story"
M9559614007,479000,4,3,2500,1025 Elwood St,Forked River,NJ,8731,-74.21521,39.859147,43,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5437423114,479000,3,2,2000,671 Herbertsville Rd,Brick,NJ,8724,-74.110763,40.114472,50,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6022058221,479000,4,4,3890,15 Allison Way,Barnegat,NJ,8005,-74.229852,39.758611,44,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9907997681,479900,5,3,2552,1840 Breakers Dr,Manahawkin,NJ,8050,-74.294569,39.74654,171,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6506810635,479900,3,2,1700,104 Montclair Rd N,Barnegat,NJ,8005,-74.195006,39.764237,53,"garage_1_or_more, single_story"
M6638079994,479900,4,3,2516,367 Old Toms River Rd,Brick,NJ,8723,-74.1582,40.045761,8,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9016890404,479900,5,3,2700,302 Atlantis Ave,Manahawkin,NJ,8050,-74.27945,39.739355,156,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6924073174,479999,3,3,2782,7 Sandhurst Rd,Lakewood,NJ,8701,-74.235141,40.058994,11,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5816896245,480000,3,3,3068,39 Brigantine Blvd,Waretown,NJ,8758,-74.231217,39.781523,43,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5519894754,480000,5,4,2824,2303 Lacey Rd,Forked River,NJ,8731,-74.306484,39.889597,28,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6502992878,480000,2,1,688,3228 Windsor Ave,Toms River,NJ,8753,-74.117222,39.959756,60,single_story
M9623841362,480865,3,2,2015,24 Raccoon Ln,Barnegat,NJ,8005,-74.299589,39.7665,45,"garage_1_or_more, garage_2_or_more, single_story"
M9219902229,481350,4,3,2606,11 Kevin Ct,Bayville,NJ,8721,-74.160468,39.90668,133,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9002004574,482040,2,2,1933,35 Flanders Dr,Barnegat,NJ,8005,-74.30644,39.760257,13,"basement, garage_1_or_more, garage_2_or_more, single_story"
M5300349009,482225,4,3,2867,13 Avalon Ave,Barnegat,NJ,8005,-74.270593,39.7516,28,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6657962521,484900,4,3,2114,1781 New York Ave,Manchester Township,NJ,8759,-74.379836,39.928933,21,"basement, garage_1_or_more, two_or_more_stories"
M5018130177,484900,4,2,1786,1389 E Mallard Dr,Manahawkin,NJ,8050,-74.214566,39.673382,16,two_or_more_stories
M6574310446,484900,5,3,2714,19 Whippoorwill Ln,West Creek,NJ,8092,-74.288882,39.6997,20,"basement, garage_1_or_more, two_or_more_stories"
M5747608892,485000,5,4,2294,241 Edgemere Dr,Toms River,NJ,8755,-74.238574,40.019739,22,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6162046771,485000,4,3,2117,631 Weston Dr,Toms River,NJ,8755,-74.222339,40.004695,10,"basement, garage_1_or_more, two_or_more_stories"
M6091651589,485000,3,2,2054,164 Sams Rd,Jackson,NJ,8527,-74.278389,40.093113,14,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9648395105,485105,4,3,2244,202 Ashburn Ave,Manahawkin,NJ,8050,-74.29881782,39.7110692,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
P417000604422,486990,4,3,2244,2 Bradshaw Drive,Manahawkin,NJ,8050,-74.29282,39.71133,0,"garage_1_or_more, garage_2_or_more, single_story, two_or_more_stories"
M9621846009,487400,4,3,2550,14 Molly Ct,Barnegat,NJ,8005,-74.23389222,39.76272466,67,"basement, two_or_more_stories"
M5913716680,488950,3,2,2000,7 Saint Lawrence Ave,Seaside Heights,NJ,8751,-74.088872,39.944047,16,"garage_1_or_more, two_or_more_stories"
M6686965390,489000,5,2,2772,49 Butterfly Rd,Jackson,NJ,8527,-74.305084,40.113101,10,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9260857917,489000,4,3,2800,1028 Elwood St,Forked River,NJ,8731,-74.215135,39.859419,60,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9257503353,489000,5,3,2153,207 Harbor Inn Rd,Bayville,NJ,8721,-74.14873,39.871782,15,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5619176300,489000,4,2,2100,209 Mantoloking Rd,Brick,NJ,8723,-74.074114,40.044164,16,"garage_1_or_more, two_or_more_stories"
M5969383071,489000,4,3,2800,108 Brookville Rd,Barnegat,NJ,8005,-74.307136,39.783198,104,two_or_more_stories
M6711266117,489000,4,3,1893,52 Yardarm Ct,Bayville,NJ,8721,-74.135904,39.914502,10,"basement, garage_1_or_more, two_or_more_stories"
M5207561706,489000,4,3,1700,117 E Sail Dr,Tuckerton,NJ,8087,-74.366911,39.564181,10,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5640528615,489900,5,4,3018,16 Whisper Way,Barnegat,NJ,8005,-74.225516,39.756815,48,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9887530496,489900,4,3,3000,912 Calvin St,Forked River,NJ,8731,-74.211379,39.863419,90,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6603228114,489900,3,2,1152,220 Dupont Ave,Seaside Heights,NJ,8751,-74.076988,39.938357,18,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6161708412,489900,3,4,2100,2256 Whitesville Rd,Toms River,NJ,8755,-74.247837,40.043955,64,basement
M5676957220,489900,3,3,1984,2000 Paterson Ave,Manchester Township,NJ,8759,-74.376114,39.939287,9,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5650095476,489900,3,2,2160,310 Ceylon Ave,Seaside Heights,NJ,8751,-74.090205,39.94272,27,two_or_more_stories
M6484077340,489900,3,3,2791,78 Wild Dunes Way,Jackson,NJ,8527,-74.283621,40.091949,59,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5851020140,489900,2,1,520,20 E Dolphin Way,Lavallette,NJ,8735,-74.062192,39.99193,50,single_story
M6637135903,489900,3,3,2504,1108 Washington St,Toms River,NJ,8753,-74.16877,39.954153,46,"basement, garage_2_or_more"
M6560892780,494999,4,3,2456,147 Hickory Rd,Jackson,NJ,8527,-74.291506,40.131575,77,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6251759680,495000,4,3,3383,187 Emerson Ln,Barnegat,NJ,8005,-74.223409,39.764946,8,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6676712181,495000,3,2,1779,951 Jennifer Ln,Manahawkin,NJ,8050,-74.223727,39.669508,101,"garage_1_or_more, two_or_more_stories"
M9915092777,496150,3,3,2601,3 Kevin Ct,Bayville,NJ,8721,-74.160618,39.906261,51,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6268082163,499000,5,3,2538,48 Stamford Hill Rd,Lakewood,NJ,8701,-74.202663,40.053798,39,"basement, two_or_more_stories"
M6000429453,499000,8,4,2464,415 Lexington Ave,Lakewood,NJ,8701,-74.212395,40.094947,45,"basement, two_or_more_stories"
M6302380161,499000,4,2,994,1957 Bay Blvd,Seaside Heights,NJ,8751,-74.078026,39.957856,28,two_or_more_stories
M6814858956,499000,3,2,3270,101 Holly Tree Ln,Toms River,NJ,8753,-74.139259,40.005135,77,"garage_2_or_more, single_story"
M9289431157,499000,4,3,2800,1023 Elwood St,Forked River,NJ,8731,-74.21518,39.859137,43,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6536711555,499000,4,3,1835,1532 Rockaway Rd,Lakewood,NJ,8701,-74.159047,40.097725,9,two_or_more_stories
M9534255498,499000,4,3,2800,1021 Elwood St,Forked River,NJ,8731,-74.21515,39.859128,43,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5136637064,499000,4,3,2100,2207 Manchester St,Toms River,NJ,8757,-74.274704,40.007776,24,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5668517447,499000,4,3,2200,47 Jackson Mills Rd,Jackson,NJ,8527,-74.337623,40.140617,102,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5631540186,499000,5,3,2824,19 Regina Dr,Brick,NJ,8724,-74.144402,40.080526,65,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5473910324,499000,4,3,2590,563 Constitution Dr,Jackson,NJ,8527,-74.28873,40.15744,35,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5016769831,499000,4,4,2388,449 Montgomery St,Bayville,NJ,8721,-74.196723,39.891928,14,"basement, garage_1_or_more, two_or_more_stories"
M5190726426,499000,4,3,2213,39 Forest Dr,Jackson,NJ,8527,-74.254036,40.143864,16,"garage_1_or_more, single_story"
M5471385686,499000,4,3,2264,115 Walchest Dr,Toms River,NJ,8753,-74.198214,39.970726,10,"garage_1_or_more, two_or_more_stories"
M6297576185,499000,3,2,1850,338 New Central Ave,Jackson,NJ,8527,-74.260929,40.094447,31,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6570919245,499000,4,3,2529,18 Whippoorwill Ln,West Creek,NJ,8092,-74.288347,39.699169,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5233879501,499800,3,3,2814,60 Oakmont Ln,Jackson,NJ,8527,-74.283541,40.102994,10,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9932714569,499885,5,3,2925,198 Ashburn Ave,Manahawkin,NJ,8050,-74.29927705,39.7116042,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5415961783,499900,4,3,3280,6 Kari Ct,Jackson,NJ,8527,-74.278085,40.159902,37,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6978822102,499900,3,2,2250,6 Kirkby Ln,Manchester,NJ,8759,-74.297184,40.019065,47,"garage_1_or_more, garage_2_or_more, single_story"
M6260366923,499900,4,4,2209,45 Bunker Hill Dr,Toms River,NJ,8755,-74.229378,40.029007,16,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9548025579,499900,4,3,3000,286 Spruce Dr,Brick,NJ,8723,-74.153899,40.039978,49,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5491320580,499900,4,3,2445,15 Howard Ave,Manchester Township,NJ,8759,-74.29728,39.997827,11,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6714478325,499900,4,3,2496,14 Woods Rd,New Egypt,NJ,8533,-74.479444,40.095915,48,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9293823106,499900,4,3,3000,300 Mc Kinley Ave,Bayville,NJ,8721,-74.19134,39.901878,41,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9331974872,499900,4,3,3000,290 Spruce Dr,Brick,NJ,8723,-74.153869,40.040271,73,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5548470638,499900,5,3,2500,1532 Sommerell Ave,Forked River,NJ,8731,-74.210303,39.842902,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9236716878,499900,4,3,2500,304 Trenton Ave N,Bayville,NJ,8721,-74.178496,39.902444,63,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9373723397,499900,4,3,2867,20 Fullrigger Ave,Barnegat,NJ,8005,-74.285967,39.752588,16,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5965863625,499900,3,3,1531,25 Nautilus Rd,Waretown,NJ,8758,-74.17901,39.802286,59,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5283276655,499900,4,2,2476,344 Dewey Ave,Lakewood,NJ,8701,-74.203145,40.094173,17,"basement, two_or_more_stories"
M6036917182,499900,5,2,1632,259 Carteret Ave Unit Reara,Seaside Heights,NJ,8751,-74.076755,39.946951,55,two_or_more_stories
M9845144070,499950,3,3,2606,17 Rachel Ct,Bayville,NJ,8721,-74.159067,39.908084,133,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5384515625,499997,4,3,1800,37 Beverly Beach Rd,Brick,NJ,8724,-74.102702,40.103266,8,"basement, garage_1_or_more, two_or_more_stories"
M6719467589,499998,4,3,1832,76 Nejecho Dr,Brick,NJ,8723,-74.083874,40.04711,53,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5090673668,499999,4,3,2650,657 Summit Ave,Brick,NJ,8724,-74.110806,40.100632,29,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5942794601,499999,2,1,728,129 Pearl St Apt 6,Beach Haven,NJ,8008,-74.239981,39.560327,10,two_or_more_stories
M5562176894,499999,5,5,4000,57 Nautilus Dr,Barnegat,NJ,8005,-74.265313,39.756343,14,"basement, two_or_more_stories"
M6143199650,499999,4,4,3000,45 Cove Rd W,Bayville,NJ,8721,-74.147304,39.933334,31,"basement, two_or_more_stories"
M6945101499,500000,6,3,3100,337 Winchester Dr,Brick,NJ,8724,-74.101861,40.069958,45,"basement, garage_1_or_more, two_or_more_stories"
M6035342566,500000,3,2,1800,348 Maria Dr,Toms River,NJ,8753,-74.117948,40.005721,28,"basement, garage_2_or_more"
M5065880444,500000,3,2,1845,613 Harbor Rd,Brick,NJ,8724,-74.081483,40.06348,8,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5971977869,500000,3,3,1690,2334 Whitesville Rd,Toms River,NJ,8755,-74.249423,40.04779,52,two_or_more_stories
M5455756735,500000,4,3,2412,221 Lake Rd,Brick,NJ,8724,-74.126334,40.081463,15,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9160996383,500000,3,2,1140,120 W Plover Way,Lavallette,NJ,8735,-74.066642,39.989983,61,"basement, single_story"
M5171505760,500000,3,3,3081,2 Longport Ct,Waretown,NJ,8758,-74.219757,39.786361,36,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
