property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features,P_zip,P_latitude,P_longitude,dist_P (mi.),S_zip,S_latitude,S_longitude,dist_S (mi.),F_zip,F_latitude,F_longitude,dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.)
M9522313572,1149000,3,3,1458,417 Coral St Unit E,Beach Haven,NJ,8008,-74.244353,39.562951,101,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8008.0,39.5630485030001,-74.241287023,0.16753747904671426,8008.0,39.5681284730001,-74.237435073,0.5198999401436821,8008.0,39.56254199996658,-74.2412459997974,0.17197355827343738,18.11965811965812,502
M9525378245,739000,3,2,1473,510 N Bay Ave Unit 202,Beach Haven,NJ,8008,-74.238112,39.567046,34,"garage_1_or_more, single_story",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M9533080427,679000,2,2,1269,510 N Bay Ave Unit 203,Beach Haven,NJ,8008,-74.238112,39.567046,28,"garage_1_or_more, single_story",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M9544286473,1850000,4,4,2261,501 Dock Rd,Beach Haven,NJ,8008,-74.243291,39.565973,15,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8008.0,39.5630485030001,-74.241287023,0.2295461474109585,8008.0,39.5681284730001,-74.237435073,0.3526322362732068,8008.0,39.56254199996658,-74.2412459997974,0.26174919929622387,18.11965811965812,502
M9580447290,689000,2,2,1269,510 N Bay Ave Unit 208,Beach Haven,NJ,8008,-74.238112,39.567046,28,"garage_1_or_more, single_story",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M9606062944,739000,3,2,1473,510 N Bay Ave Unit 2-2,Beach Haven,NJ,8008,-74.238112,39.567046,51,"basement, garage_1_or_more, single_story",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M9646558361,1495000,4,4,2355,433 Amber St,Beach Haven,NJ,8008,-74.244327,39.563694,74,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8008.0,39.5630485030001,-74.241287023,0.17185464786411794,8008.0,39.5681284730001,-74.237435073,0.4849989947537847,8008.0,39.56254199996658,-74.2412459997974,0.1860569519880731,18.11965811965812,502
M9683700778,669000,2,2,1269,510 N Bay Ave Unit 2-7,Beach Haven,NJ,8008,-74.238112,39.567046,51,"basement, garage_1_or_more, two_or_more_stories",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M9778808034,729000,2,2,1269,510 N Bay Ave Unit 3-8,Beach Haven,NJ,8008,-74.238112,39.567046,88,"basement, garage_1_or_more, two_or_more_stories",8008.0,39.5630485030001,-74.241287023,0.32578073452074174,8008.0,39.5681284730001,-74.237435073,0.08333515878813344,8008.0,39.56254199996658,-74.2412459997974,0.35477111237036235,18.11965811965812,502
M5028040991,345000,4,2,1556,15 W Longport Ave,Ocean Gate,NJ,8740,-74.141189,39.928598,35,"garage_1_or_more, two_or_more_stories",8740.0,39.9244337000001,-74.1404029999999,0.29052388522581546,8740.0,39.9239082670001,-74.143032295,0.3388815496852899,8740.0,39.924255971290485,-74.13919529054378,0.31876306888732336,3.411238189955246,3706
M5158136397,599000,3,3,1850,436 E Longport Ave,Ocean Gate,NJ,8740,-74.129752,39.927826,69,"basement, two_or_more_stories",8740.0,39.9244337000001,-74.1404029999999,0.6268829859710683,8740.0,39.9239082670001,-74.143032295,0.7738545097541201,8740.0,39.924255971290485,-74.13919529054378,0.5714250457000836,3.411238189955246,3706
M5508110493,359900,3,2,1600,18 W Longport Ave,Ocean Gate,NJ,8740,-74.141173,39.928174,164,"garage_1_or_more, single_story",8740.0,39.9244337000001,-74.1404029999999,0.26148265233709467,8740.0,39.9239082670001,-74.143032295,0.3113506642216793,8740.0,39.924255971290485,-74.13919529054378,0.29111197600465605,3.411238189955246,3706
M5532161363,399900,4,3,2136,516 Navesink Ave,Ocean Gate,NJ,8740,-74.14326,39.92636,42,"garage_1_or_more, two_or_more_stories",8740.0,39.9244337000001,-74.1404029999999,0.2049387321534785,8740.0,39.9239082670001,-74.143032295,0.1696258165353681,8740.0,39.924255971290485,-74.13919529054378,0.2651998551032641,3.411238189955246,3706
M5556348459,249900,2,1,1420,616 E Arverne Ave,Ocean Gate,NJ,8740,-74.126,39.923602,8,"garage_1_or_more, two_or_more_stories",8740.0,39.9244337000001,-74.1404029999999,0.78849491998877,8740.0,39.9239082670001,-74.143032295,0.930203381883653,8740.0,39.924255971290485,-74.13919529054378,0.7218745840181287,3.411238189955246,3706
M6143964167,264900,3,2,1200,610 Navesink Ave,Ocean Gate,NJ,8740,-74.143284,39.925889,32,single_story,8740.0,39.9244337000001,-74.1404029999999,0.18662106197673048,8740.0,39.9239082670001,-74.143032295,0.1373598166159574,8740.0,39.924255971290485,-74.13919529054378,0.25006844913584264,3.411238189955246,3706
M6483897491,424000,5,3,2794,328 E Bayview Ave,Ocean Gate,NJ,8740,-74.132438,39.927217,11,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8740.0,39.9244337000001,-74.1404029999999,0.4754058912018958,8740.0,39.9239082670001,-74.143032295,0.6218719658518252,8740.0,39.924255971290485,-74.13919529054378,0.42174121287896227,3.411238189955246,3706
M6773041278,309000,3,2,1362,133 W Cape May Ave,Ocean Gate,NJ,8740,-74.144439,39.925107,21,"basement, garage_1_or_more, garage_2_or_more, single_story",8740.0,39.9244337000001,-74.1404029999999,0.2252094925938048,8740.0,39.9239082670001,-74.143032295,0.11287402852199556,8740.0,39.924255971290485,-74.13919529054378,0.2922662935375805,3.411238189955246,3706
M6963852167,269900,3,2,1092,508 Asbury Ave,Ocean Gate,NJ,8740,-74.138527,39.926577,29,single_story,8740.0,39.9244337000001,-74.1404029999999,0.1798960665618415,8740.0,39.9239082670001,-74.143032295,0.3072769588243952,8740.0,39.924255971290485,-74.13919529054378,0.16425516515261343,3.411238189955246,3706
M5034792425,659900,4,3,2800,34 Farragut Dr,Brick,NJ,8723,-74.104392,40.020495,159,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.601007672530533,8723.0,40.044503085,-74.12308123,1.9456272358808873,8723.0,40.04168699961224,-74.11264000045703,1.5300248343991991,2.643062659846547,2316
M5095051454,279000,2,1,1080,39 Bonair Dr,Brick,NJ,8723,-74.101869,40.029665,10,single_story,8723.0,40.0752609,-74.152465299,4.1868579027840696,8723.0,40.044503085,-74.12308123,1.5458403474913158,8723.0,40.04168699961224,-74.11264000045703,1.0168371099729951,2.643062659846547,2316
M5097083411,895000,4,3,3008,56 Rochester Dr,Brick,NJ,8723,-74.087462,40.013341,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,5.5543411808027,8723.0,40.044503085,-74.12308123,2.8992372145174268,8723.0,40.04168699961224,-74.11264000045703,2.390668284580423,2.643062659846547,2316
M5135255108,475000,5,3,2337,264 Delaware Dr,Brick,NJ,8723,-74.150596,40.038514,36,"basement, garage_1_or_more, garage_2_or_more, single_story",8723.0,40.0752609,-74.152465299,2.5375894700379122,8723.0,40.044680946,-74.1389814459999,0.7636876132549724,8723.0,40.05570602424092,-74.14315032969702,1.253976814994203,2.643062659846547,2316
M5158893271,299000,3,1,988,440 Myrtle Ave,Brick,NJ,8723,-74.136752,40.047116,16,single_story,8723.0,40.0752609,-74.152465299,2.1230704591446177,8723.0,40.044680946,-74.1389814459999,0.2074799696236112,8723.0,40.05570602424092,-74.14315032969702,0.6880056045872933,2.643062659846547,2316
M5162278754,599900,3,2,2200,58 E Coral Dr,Brick,NJ,8723,-74.088453,40.024252,9,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.960162132489531,8723.0,40.044503085,-74.12308123,2.3510143350244426,8723.0,40.04168699961224,-74.11264000045703,1.7864087975891576,2.643062659846547,2316
M5162539616,874900,4,4,2447,46 E Coral Dr,Brick,NJ,8723,-74.087799,40.024902,13,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.953826039765387,8723.0,40.044503085,-74.12308123,2.353772039976221,8723.0,40.04168699961224,-74.11264000045703,1.7835207645686384,2.643062659846547,2316
M5167421454,299000,3,3,1660,45 White Swan Way Unit 21,Brick,NJ,8723,-74.134245,40.046851,37,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.198270508641917,8723.0,40.043352998,-74.137405647,0.29670952847170273,8723.0,40.05570602424092,-74.14315032969702,0.7808569143800175,2.643062659846547,2316
M5169247485,339900,4,2,1736,82 Parkway Dr,Brick,NJ,8723,-74.15651,40.071656,17,single_story,8723.0,40.0752609,-74.152465299,0.33262778890158695,8723.0,40.0732805590001,-74.1531633069999,0.21437173388755404,8723.0,40.05570602424092,-74.14315032969702,1.320335720416804,2.643062659846547,2316
M5176312027,289000,2,2,1384,1 Lakeland Dr,Brick,NJ,8723,-74.156374,40.070836,70,"basement, garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,0.3725119276671457,8723.0,40.0732805590001,-74.1531633069999,0.24327463175135064,8723.0,40.05570602424092,-74.14315032969702,1.2693194129984051,2.643062659846547,2316
M5197677488,999900,5,6,5110,448 N Lake Shore Dr,Brick,NJ,8723,-74.14575,40.048246,9,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,1.8997465318390978,8723.0,40.044680946,-74.1389814459999,0.4439451543444978,8723.0,40.05570602424092,-74.14315032969702,0.5339536688567815,2.643062659846547,2316
M5198410731,289000,3,2,1440,117 Salmon St,Brick,NJ,8723,-74.139205,40.062997,58,"basement, two_or_more_stories",8723.0,40.0752609,-74.152465299,1.1136712657932895,8723.0,40.0684782180001,-74.148812101,0.6466750360748618,8723.0,40.05570602424092,-74.14315032969702,0.5472571791884935,2.643062659846547,2316
M5242816174,224500,3,1,880,803 Lynnwood Ave,Brick,NJ,8723,-74.12568,40.04918,23,single_story,8723.0,40.0752609,-74.152465299,2.318908290974426,8723.0,40.044503085,-74.12308123,0.35252442977859333,8723.0,40.04713399954534,-74.11556999962151,0.5697725458327306,2.643062659846547,2316
M5262221397,240000,2,1,900,504 Woodpark Dr,Brick,NJ,8723,-74.100165,40.045453,16,single_story,8723.0,40.0752609,-74.152465299,3.5191804131091295,8723.0,40.044503085,-74.12308123,1.252941711371821,8723.0,40.04168699961224,-74.11264000045703,0.7290192298149731,2.643062659846547,2316
M5296344405,319900,2,1,1075,577 Drum Point Rd,Brick,NJ,8723,-74.102072,40.027833,17,single_story,8723.0,40.0752609,-74.152465299,4.275515219581673,8723.0,40.044503085,-74.12308123,1.6244660770820996,8723.0,40.04168699961224,-74.11264000045703,1.1165743443605904,2.643062659846547,2316
M5299674463,469900,3,3,2020,28 Tiller Ln,Brick,NJ,8723,-74.125758,40.031551,37,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.3500082577966617,8723.0,40.044503085,-74.12308123,0.9055655839299034,8723.0,40.04168699961224,-74.11264000045703,1.0010702546959662,2.643062659846547,2316
M5366190195,364900,3,2,1440,485 Myrtle Ave,Brick,NJ,8723,-74.136119,40.049786,35,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,1.9713749238238378,8723.0,40.044680946,-74.1389814459999,0.3853642288878077,8723.0,40.05570602424092,-74.14315032969702,0.5605752641537359,2.643062659846547,2316
M5453219685,375000,3,2,980,705 Manor Dr,Brick,NJ,8723,-74.131798,40.054278,9,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,1.8356327301722495,8723.0,40.044680946,-74.1389814459999,0.7696349871831706,8723.0,40.05570602424092,-74.14315032969702,0.6276201406511923,2.643062659846547,2316
M5493157220,399900,3,3,2068,63 Cedarhurst Rd,Brick,NJ,8723,-74.119002,40.051138,35,"basement, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.4715934647002595,8723.0,40.044503085,-74.12308123,0.5091130095140726,8723.0,40.04713399954534,-74.11556999962151,0.3338299207368086,2.643062659846547,2316
M5536722330,789900,4,3,2540,28 Rochester Dr,Brick,NJ,8723,-74.089147,40.014032,14,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,5.4590267165951,8723.0,40.044503085,-74.12308123,2.8023967852883147,8723.0,40.04168699961224,-74.11264000045703,2.299254895476077,2.643062659846547,2316
M5537088293,270000,2,3,1756,7 Lamiss Ct,Brick,NJ,8723,-74.117815,40.04405,9,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.866547782875017,8723.0,40.044503085,-74.12308123,0.2892307191249601,8723.0,40.04713399954534,-74.11556999962151,0.24557534538223663,2.643062659846547,2316
M5559620585,895000,3,2,980,94 Beach Ct,Brick,NJ,8723,-74.095599,40.049188,53,two_or_more_stories,8723.0,40.0752609,-74.152465299,3.5884415624965853,8723.0,40.044503085,-74.12308123,1.5349547299522355,8723.0,40.04168699961224,-74.11264000045703,1.0647035889215528,2.643062659846547,2316
M5569739955,849000,4,3,2940,36 W Granada Dr,Brick,NJ,8723,-74.087939,40.022687,13,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,5.056872746981612,8723.0,40.044503085,-74.12308123,2.4387742461611173,8723.0,40.04168699961224,-74.11264000045703,1.8808626142920613,2.643062659846547,2316
M5570770806,350000,3,2,1810,2273 Hooper Ave,Brick,NJ,8723,-74.140422,40.031148,44,"basement, garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.1140084701027564,8723.0,40.043352998,-74.137405647,0.858097728276789,8723.0,40.04168699961224,-74.11264000045703,1.6821961096229348,2.643062659846547,2316
M5596869561,849900,4,4,2902,126 Cartagena Dr,Brick,NJ,8723,-74.083621,40.023071,10,"basement, garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,5.205503161524981,8723.0,40.044503085,-74.12308123,2.613213300623329,8723.0,40.04168699961224,-74.11264000045703,2.039704000799309,2.643062659846547,2316
M5619176300,489000,4,2,2100,209 Mantoloking Rd,Brick,NJ,8723,-74.074114,40.044164,16,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.785926204803217,8723.0,40.044503085,-74.12308123,2.673713129448605,8723.0,40.04168699961224,-74.11264000045703,2.110451628273667,2.643062659846547,2316
M5659176994,375000,3,1,1663,250 Sprucewood Dr,Brick,NJ,8723,-74.1562,40.065847,23,"basement, garage_1_or_more, garage_2_or_more, single_story",8723.0,40.0752609,-74.152465299,0.6808143791890037,8723.0,40.0684782180001,-74.148812101,0.4423536120104609,8723.0,40.05570602424092,-74.14315032969702,0.998644922254351,2.643062659846547,2316
M5700617945,514999,4,3,2800,48 Adair Dr,Brick,NJ,8723,-74.105551,40.024284,58,two_or_more_stories,8723.0,40.0752609,-74.152465299,4.351268102400745,8723.0,40.044503085,-74.12308123,1.6918889613938577,8723.0,40.04168699961224,-74.11264000045703,1.2616466959643766,2.643062659846547,2316
M5717914417,399000,3,3,1500,232 Georgia Dr,Brick,NJ,8723,-74.147501,40.036368,30,"basement, garage_1_or_more, garage_2_or_more, single_story",8723.0,40.0752609,-74.152465299,2.697263736560046,8723.0,40.043352998,-74.137405647,0.7322011229708938,8723.0,40.05570602424092,-74.14315032969702,1.355303674385198,2.643062659846547,2316
M5726542446,230000,2,2,1489,99 Lauren Ln,Brick,NJ,8723,-74.15251,40.027548,8,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,3.292191004700478,8723.0,40.028738618,-74.1574262839999,0.28071915101575373,8723.0,40.05570602424092,-74.14315032969702,2.008988431287648,2.643062659846547,2316
M5817160623,1699000,4,4,3643,13 Tilton Rd,Brick,NJ,8723,-74.071463,40.050155,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.749883047164339,8723.0,40.044503085,-74.12308123,2.845208777855668,8723.0,40.04168699961224,-74.11264000045703,2.3229483846481713,2.643062659846547,2316
M5865345486,329000,3,2,1100,449 Cape Breton Ct,Brick,NJ,8723,-74.095085,40.045409,10,"basement, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.7494217746404717,8723.0,40.044503085,-74.12308123,1.5298716831201176,8723.0,40.04168699961224,-74.11264000045703,0.9923122228980942,2.643062659846547,2316
M5867942027,1490000,3,3,3722,32 Seagoin Rd,Brick,NJ,8723,-74.122965,40.024482,73,"garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.8562455574299306,8723.0,40.044503085,-74.12308123,1.381469441484018,8723.0,40.04168699961224,-74.11264000045703,1.314199978842226,2.643062659846547,2316
M5873904577,469900,4,3,2606,45 Royal Dr,Brick,NJ,8723,-74.116623,40.027241,25,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.8481488149928778,8723.0,40.044503085,-74.12308123,1.2421840383374534,8723.0,40.04168699961224,-74.11264000045703,1.0202217046700024,2.643062659846547,2316
M5909051436,399900,4,3,1766,323 Lake Shore Dr,Brick,NJ,8723,-74.14372,40.042435,65,"basement, garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,2.3147713578169418,8723.0,40.044680946,-74.1389814459999,0.3015865323519197,8723.0,40.05570602424092,-74.14315032969702,0.9162287817835995,2.643062659846547,2316
M5923489986,399000,4,3,2240,24 Atlantic Dr,Brick,NJ,8723,-74.100379,40.026949,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.3818030493824,8723.0,40.044503085,-74.12308123,1.7330742628682252,8723.0,40.04168699961224,-74.11264000045703,1.217495149443428,2.643062659846547,2316
M5947563785,289000,2,1,1035,49 Las Olas Dr,Brick,NJ,8723,-74.093718,40.025079,22,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,4.719954881253377,8723.0,40.044503085,-74.12308123,2.089654483524138,8723.0,40.04168699961224,-74.11264000045703,1.5429150059816303,2.643062659846547,2316
M5953749932,284900,3,1,900,49 Cumberland Dr,Brick,NJ,8723,-74.098545,40.028171,71,single_story,8723.0,40.0752609,-74.152465299,4.384602755933639,8723.0,40.044503085,-74.12308123,1.7506205831507688,8723.0,40.04168699961224,-74.11264000045703,1.2091378580992544,2.643062659846547,2316
M5970353912,346900,3,2,1350,514 Bryn Mawr Dr,Brick,NJ,8723,-74.146512,40.05392,88,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,1.5079717898594855,8723.0,40.044680946,-74.1389814459999,0.7585900435507954,8723.0,40.05570602424092,-74.14315032969702,0.22108053984882142,2.643062659846547,2316
M6001887900,419900,4,3,2482,426 Mamie Dr,Brick,NJ,8723,-74.10048,40.03991,17,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.7424931590617723,8723.0,40.044503085,-74.12308123,1.274073439421946,8723.0,40.04168699961224,-74.11264000045703,0.6751629332534086,2.643062659846547,2316
M6010133303,419000,3,2,1572,18 Toronto Dr,Brick,NJ,8723,-74.087946,40.014604,73,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,5.470534560092141,8723.0,40.044503085,-74.12308123,2.8171468868260505,8723.0,40.04168699961224,-74.11264000045703,2.3043508768674967,2.643062659846547,2316
M6020645264,399000,4,2,1700,304 Dogwood Dr,Brick,NJ,8723,-74.154814,40.041491,47,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.333649271293534,8723.0,40.028738618,-74.1574262839999,0.8913993469940058,8723.0,40.05570602424092,-74.14315032969702,1.1694448156590176,2.643062659846547,2316
M6041772088,895000,4,3,2420,50 Rochester Dr,Brick,NJ,8723,-74.088013,40.013342,9,"basement, garage_1_or_more, garage_2_or_more, single_story",8723.0,40.0752609,-74.152465299,5.535112474971633,8723.0,40.044503085,-74.12308123,2.8790913721625793,8723.0,40.04168699961224,-74.11264000045703,2.3734393382356913,2.643062659846547,2316
M6073522671,799900,4,3,2336,201 Cartagena Dr,Brick,NJ,8723,-74.07988,40.019769,52,two_or_more_stories,8723.0,40.0752609,-74.152465299,5.510662930459729,8723.0,40.044503085,-74.12308123,2.9114493718856758,8723.0,40.04168699961224,-74.11264000045703,2.342351748504827,2.643062659846547,2316
M6108392037,565000,5,3,2797,5 Riverview Dr,Brick,NJ,8723,-74.088681,40.046195,64,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.018815773059852,8723.0,40.044503085,-74.12308123,1.881877094211627,8723.0,40.04168699961224,-74.11264000045703,1.3446336590638097,2.643062659846547,2316
M6110120792,384999,3,3,2155,531 Duquesne Blvd,Brick,NJ,8723,-74.142607,40.054356,52,"basement, garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,1.5395956821510144,8723.0,40.044680946,-74.1389814459999,0.6963100141307993,8723.0,40.05570602424092,-74.14315032969702,0.09776141308654512,2.643062659846547,2316
M6181370309,825000,5,4,3000,18 Halsey Dr,Brick,NJ,8723,-74.102599,40.020503,60,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.657103042285032,8723.0,40.044503085,-74.12308123,1.9982534555315072,8723.0,40.04168699961224,-74.11264000045703,1.5611280242475827,2.643062659846547,2316
M6209993518,235000,3,1,1076,508 Central Ave,Brick,NJ,8723,-74.138279,40.050882,63,single_story,8723.0,40.0752609,-74.152465299,1.8519099440262579,8723.0,40.044680946,-74.1389814459999,0.42958825004265583,8723.0,40.05570602424092,-74.14315032969702,0.426071260289554,2.643062659846547,2316
M6314696295,299000,3,2,1400,43 Burlington Dr,Brick,NJ,8723,-74.100946,40.029294,42,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.239397561003715,8723.0,40.044503085,-74.12308123,1.6006158070106784,8723.0,40.04168699961224,-74.11264000045703,1.0671914611047804,2.643062659846547,2316
M6394121574,975000,4,3,2820,132 Jib Cir,Brick,NJ,8723,-74.120272,40.029002,11,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.6438572966338363,8723.0,40.044503085,-74.12308123,1.0805170199548173,8723.0,40.04168699961224,-74.11264000045703,0.9693985986804315,2.643062659846547,2316
M6424583410,449900,4,3,2323,228 Essex Dr,Brick,NJ,8723,-74.147326,40.035699,129,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.744155577135374,8723.0,40.028738618,-74.1574262839999,0.73128722727753,8723.0,40.05570602424092,-74.14315032969702,1.3991847985002568,2.643062659846547,2316
M6435912256,259000,2,2,1109,127 Courtshire Dr,Brick,NJ,8723,-74.153485,40.035535,35,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,2.7416524707790377,8723.0,40.028738618,-74.1574262839999,0.5159679657647414,8723.0,40.05570602424092,-74.14315032969702,1.5018365853843525,2.643062659846547,2316
M6469500945,699999,4,3,3300,109 Mizzen Rd,Brick,NJ,8723,-74.121271,40.03153,14,garage_2_or_more,8723.0,40.0752609,-74.152465299,3.4649410442882265,8723.0,40.044503085,-74.12308123,0.9005830385415261,8723.0,40.04168699961224,-74.11264000045703,0.8445388362142252,2.643062659846547,2316
M6477712048,245000,3,1,964,229 Orangewood Ct,Brick,NJ,8723,-74.153629,40.065479,60,single_story,8723.0,40.0752609,-74.152465299,0.6779351549485154,8723.0,40.0684782180001,-74.148812101,0.3346596432640725,8723.0,40.05570602424092,-74.14315032969702,0.8843455478564769,2.643062659846547,2316
M6493020127,354999,2,1,1432,15 Sheldon Ave,Brick,NJ,8723,-74.066382,40.04103,34,single_story,8723.0,40.0752609,-74.152465299,5.260239124384967,8723.0,40.044503085,-74.12308123,3.105039430986603,8723.0,40.04168699961224,-74.11264000045703,2.526093627759778,2.643062659846547,2316
M6497152275,380000,3,2,1730,164 Port Rd,Brick,NJ,8723,-74.125425,40.030946,29,single_story,8723.0,40.0752609,-74.152465299,3.3955057140831046,8723.0,40.044503085,-74.12308123,0.9441515506603896,8723.0,40.04168699961224,-74.11264000045703,1.0181165355031765,2.643062659846547,2316
M6527114093,329000,2,3,1510,21 N Pier,Brick,NJ,8723,-74.130545,40.037026,11,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,2.896996357077589,8723.0,40.043352998,-74.137405647,0.5752441169991271,8723.0,40.04168699961224,-74.11264000045703,1.0291547311504758,2.643062659846547,2316
M6534617142,325000,4,1,1322,126 Fisher Ave,Brick,NJ,8723,-74.14178,40.062935,8,"basement, garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,1.0313603069943542,8723.0,40.0684782180001,-74.148812101,0.5419522114603219,8723.0,40.05570602424092,-74.14315032969702,0.5043796205336187,2.643062659846547,2316
M6540085940,340000,3,3,1910,301 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,127,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,0.8872772060183134,8723.0,40.0684782180001,-74.148812101,0.3785467423532222,8723.0,40.05570602424092,-74.14315032969702,0.5571258502093249,2.643062659846547,2316
M6540123206,360000,3,3,1660,303 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,8,"garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,0.8872772060183134,8723.0,40.0684782180001,-74.148812101,0.3785467423532222,8723.0,40.05570602424092,-74.14315032969702,0.5571258502093249,2.643062659846547,2316
M6556179602,195000,2,1,728,7 Holly Acres Dr,Brick,NJ,8723,-74.103101,40.023763,84,single_story,8723.0,40.0752609,-74.152465299,4.459924277510213,8723.0,40.044503085,-74.12308123,1.7994602451389143,8723.0,40.04168699961224,-74.11264000045703,1.3419495621124198,2.643062659846547,2316
M6564191779,1399999,4,4,3000,125 Shore Dr,Brick,NJ,8723,-74.107811,40.022877,67,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,4.359929314865911,8723.0,40.044503085,-74.12308123,1.709329429949628,8723.0,40.04168699961224,-74.11264000045703,1.3244005377176813,2.643062659846547,2316
M6568302589,325000,3,1,1408,33 Beaumont Dr,Brick,NJ,8723,-74.136186,40.021264,22,single_story,8723.0,40.0752609,-74.152465299,3.830344096461566,8723.0,40.028738618,-74.1574262839999,1.269230473648016,8723.0,40.04168699961224,-74.11264000045703,1.9075127909015075,2.643062659846547,2316
M6577725614,1099000,4,4,2685,45 Hulse Landing Rd,Brick,NJ,8723,-74.092407,40.048251,21,"basement, garage_1_or_more, two_or_more_stories",8723.0,40.0752609,-74.152465299,3.7717842816280287,8723.0,40.044503085,-74.12308123,1.6946609033505002,8723.0,40.04168699961224,-74.11264000045703,1.1939611542351714,2.643062659846547,2316
M6599158789,210000,2,2,1356,27 Seaview Ave,Brick,NJ,8723,-74.131361,40.024972,21,"garage_1_or_more, single_story",8723.0,40.0752609,-74.152465299,3.6562584417037773,8723.0,40.043352998,-74.137405647,1.310527198569048,8723.0,40.04168699961224,-74.11264000045703,1.5411054693466093,2.643062659846547,2316
